ID;Title;Artist;Year;Duo;Explicit;"Date Added";Styles
13708;Footloose;"Kenny Loggins";1984;0;0;2008-07-23;"Pop,Rock,TV & movie soundtrack"
13163;"Wanted Dead Or Alive";"Bon Jovi";1987;0;0;2016-03-02;Rock
7013;"Blue Suede Shoes";"Elvis Presley";1956;0;0;2007-05-04;"Rock 'n Roll,Oldies"
8171;"J't'emmène au vent";"Louise Attaque";1997;0;0;2015-10-30;"French pop,Alternative"
51031;"Came Here To Forget";"Blake Shelton";2016;0;0;2016-06-07;Country
43945;Bella;"Maître Gims";2013;0;0;2014-05-26;"French pop,Rap"
5119;"Ca c'est vraiment toi";Téléphone;1982;0;0;2011-05-30;"Rock,French pop"
46232;"Rather Be";"Clean Bandit";2014;0;0;2014-03-19;Electro
7383;Kryptonite;"3 Doors Down";2000;0;0;2008-03-21;Rock
12726;"We Will Rock You";Queen;1977;0;0;2008-07-25;Rock
50404;"Ham kummst";"Seiler Und Speer";2015;0;0;2016-02-19;Pop,Folk
5919;"...Baby One More Time";"Britney Spears";1999;0;0;2007-05-04;"Teen pop"
6728;"Achy Breaky Heart";"Billy Ray Cyrus";1992;0;0;2007-09-03;Country,Rock
6781;"The Show Must Go On";Queen;1991;0;0;2012-02-13;Rock,Pop
49923;"Ton visage";"Fréro Delavega";2015;1;0;2016-06-07;"French pop,Duet"
12657;"Twist And Shout";"The Beatles";1962;0;0;2008-01-15;"Rock 'n Roll,Rock,Oldies"
20791;"Sex On Fire";"Kings of Leon";2008;0;0;2011-05-31;Rock,Alternative
45250;Riptide;"Vance Joy";2013;0;0;2013-12-15;Folk,Pop,Alternative
13650;"Man In The Mirror";"Michael Jackson";1987;0;0;2011-05-31;Pop
11971;Everything;"Michael Bublé";2007;0;0;2007-05-11;"Pop,Soft rock"
11462;"Circle Of Life";"Elton John";1994;0;0;0000-00-00;"TV & movie soundtrack,Pop"
30939;Soulman;"Ben L'Oncle Soul";2010;0;0;2011-06-14;"French pop,Soul"
5423;"Walking On Sunshine";"Katrina And The Waves";1983;0;0;2007-05-04;Rock,Pop
11282;"I'm So Excited";"The Pointer Sisters";1982;0;0;2008-03-25;Pop,Soul
49193;"Lean On";"Major Lazer";2015;0;0;2015-06-15;Dance,Electro,Pop,Rap
22813;Hallelujah;"Rufus Wainwright";2001;0;0;2011-11-10;"TV & movie soundtrack,Soft rock"
12568;"For me formidable";"Charles Aznavour";1956;0;0;2011-07-29;"French pop,Jazz"
12120;Cendrillon;Téléphone;1982;0;0;2011-12-30;"Rock,French pop"
5063;"Happy Birthday";"Happy Birthday Songs";1893;0;0;2008-06-26;Traditionnal,Kids
50585;"Can't Help Falling In Love (with the Royal Philharmonic Orchestra)";"Elvis Presley";2015;0;0;2016-02-17;Love
5460;"I Want To Break Free";Queen;1984;0;0;2011-05-30;Pop,Rock
10889;"It's Now Or Never";"Elvis Presley";1961;0;0;2008-08-22;Oldies,Rock
13823;"Let's Stay Together";"Al Green";1972;0;0;2008-07-24;Soul
51209;"Somewhere on a Beach";"Dierks Bentley";2016;0;0;2016-06-07;Country,Pop
12457;"Cette année-là";"Claude François";1976;0;0;2011-05-31;"French pop,Disco"
10639;"Can't Take My Eyes Off Of You";"Frankie Valli";1982;0;0;2007-05-04;Pop
7557;"It's My Life";"Bon Jovi";2000;0;0;2015-12-27;Rock
10500;"Strawberry Wine";"Deana Carter";1996;0;0;2011-05-31;Country
5129;"(I Can't Get No) Satisfaction";"The Rolling Stones";1965;0;0;2011-05-31;"Rock,Rock 'n Roll"
14059;"Hopelessly Devoted To You";Grease;1978;0;0;2008-08-25;"Musical,TV & movie soundtrack,Pop"
11258;"In The Ghetto";"Elvis Presley";1969;0;0;2007-08-14;Oldies,Rock
7295;"Chasing Cars";"Snow Patrol";2006;0;0;2007-05-16;Pop,Rock
40089;"From This Moment On";"Shania Twain";1998;0;0;2016-03-21;Pop,Country
12737;"Let's Dance";"David Bowie";1982;0;0;2011-11-23;Pop,Rock
13049;"Love Shack";"The B-52's";1989;0;0;2012-01-31;80s,Rock,Pop
10100;"Que Sera, Sera (Whatever Will Be, Will Be)";"Doris Day";1956;0;0;2007-05-04;"Pop,TV & movie soundtrack"
23430;"I Gotta Feeling";"Black Eyed Peas";2009;0;0;2011-05-30;Electro,Dance
50594;"Toujours debout";Renaud;2016;0;0;2016-02-18;"French pop"
19192;"99 Luftballons";Nena;1984;0;0;2011-05-30;80s,Rock
21630;Halo;Beyoncé;2008;0;0;2011-05-30;R&B,Pop
50867;"Piece By Piece (Live)";"Kelly Clarkson";2016;0;0;2016-03-22;Pop
49674;"How Deep Is Your Love";"Calvin Harris";2015;0;0;2015-09-22;Electro,Dance
43260;Treasure;"Bruno Mars";2012;0;0;2013-04-26;Funk,Pop,Soul
10453;"Strangers In The Night";"Frank Sinatra";1960;0;0;2007-05-04;Oldies,Pop,Jazz
14724;"Don't Close Your Eyes";"Keith Whitley";1987;0;0;2012-11-19;Country
7191;"Walkin' After Midnight";"Patsy Cline";1957;0;0;2012-01-31;Country
10621;"The Wonder Of You";"Elvis Presley";1970;0;0;2012-10-01;Soul,Love
17862;"The Way You Look Tonight";"Frank Sinatra";1934;0;0;2011-05-31;Jazz,Traditionnal
51313;"Banks of the Roses";"Nathan Carter";2016;0;0;2016-06-14;Celtic,Country
36442;"One And Only";Adele;2011;0;0;2011-12-30;Soul,Blues
42785;Radioactive;"Imagine Dragons";2013;0;0;2013-02-08;Alternative,Rock,Electro
14682;"Lemon Tree";"Fool's Garden";1995;0;0;2011-11-29;Pop,Folk
21562;"Single Ladies (Put A Ring On It)";Beyoncé;2008;0;0;2012-01-27;Pop,R&B,Dance
48195;"Hold Back The River";"James Bay";2014;0;0;2014-12-12;Pop,Rock
13022;"Ain't Nobody";"Chaka Khan";1983;0;0;2011-05-31;Pop,Soul,80s
6229;"Neon Moon";"Brooks & Dunn";1991;0;0;2011-05-31;Country
50720;"I Took A Pill In Ibiza";"Mike Posner";2015;0;0;2016-06-05;Pop,Folk
43120;"Ja (Piano Version)";Silbermond;2012;0;0;2013-03-29;Pop
5407;"All Night Long";"Lionel Richie";1983;0;0;2011-05-30;Pop
14491;"Drops of Jupiter (Tell Me)";Train;2001;0;0;2011-05-31;"Pop,Rock,Soft rock"
5911;"Non, je ne regrette rien";"Edith Piaf";1960;0;0;2011-06-09;"French pop"
35333;"Marry You";"Bruno Mars";2010;0;0;2011-05-31;Pop
32352;"Just The Way You Are";"Bruno Mars";2010;0;0;2011-05-31;Pop
10104;"You Shook Me All Night Long";AC/DC;1980;0;0;2007-07-16;Hard/Metal,Rock
19505;"Colors Of The Wind";"Vanessa Williams";1995;0;0;2015-08-05;"Soft rock,TV & movie soundtrack"
22241;"The Climb";"Hannah Montana";2009;0;0;2011-05-30;"Country,Pop,TV & movie soundtrack"
6799;"Ain't No Mountain High Enough";"Marvin Gaye";1967;1;0;2007-05-04;Soul,Duet
5264;Sway;"Michael Bublé";2004;0;0;2007-05-04;Latin
16048;Mercy;Duffy;2008;0;0;2008-04-25;Soul,Pop
18963;"Chicken Fried";"Zac Brown Band";2005;0;0;2011-05-31;Country
10898;"Here Comes The Sun";"The Beatles";1969;0;0;2008-08-20;Pop,Rock,Folk
51297;"Isn't She Lovely?";"Frank Sinatra";1980;0;0;2016-06-07;Jazz
5549;"Quando, Quando, Quando";"Michael Bublé";2005;1;0;2011-05-31;Jazz,Latin,Duet
50468;"Catch & Release (Deepend Remix)";"Matt Simons";2015;0;0;2016-02-03;Pop,Electro
6183;Respect;"Aretha Franklin";1967;0;0;2007-07-18;Soul
14179;"I'm A Believer";"The Monkees";1966;0;0;2011-11-14;Pop,Rock
9041;"To Make You Feel My Love";"Garth Brooks";1998;0;0;2011-05-31;"Love,TV & movie soundtrack,Country"
14466;"Play That Funky Music";"Wild Cherry";1976;0;0;2008-08-25;Funk
6150;"The Dance";"Garth Brooks";1989;0;0;2012-03-07;Country
49946;"She Used To Be Mine";"Sara Bareilles";2015;0;0;2015-11-03;"Pop,Soft rock,Love"
50083;"Better When I'm Dancin'";"Meghan Trainor";2015;0;0;2016-02-23;"Pop,TV & movie soundtrack"
13146;Valerie;"Mark Ronson";2007;0;0;2007-11-07;Pop,Soul
9911;"Everybody (Backstreet's Back)";"Backstreet Boys";1997;0;0;2014-04-22;"Pop,Teen pop"
5449;"The Final Countdown";Europe;1986;0;0;2007-05-04;Rock,Hard/Metal
11648;"Le géant de papier";"Jean-Jacques Lafon";1985;0;0;2014-10-30;"French pop,Love"
6603;"If Tomorrow Never Comes";"Garth Brooks";1989;0;0;2007-05-31;Country
46291;"Love Is An Open Door";Frozen;2013;1;0;2014-03-31;"TV & movie soundtrack,Pop,Duet"
15972;"Le coup de soleil";"Richard Cocciante";1979;0;0;2013-09-16;"French pop,Love"
6097;"Endless Love";"Diana Ross";1981;1;0;2011-10-08;Pop,Duet,Love
13536;"It's Raining Men";"Weather Girls";1982;0;0;2011-08-30;Disco,Pop,Soul
44918;"Vivir mi vida";"Marc Anthony";2013;0;0;2014-05-27;Latin,Pop
13903;"Stuck In The Middle With You";"Stealers Wheel";1972;0;0;2011-05-31;Rock,Folk
9517;"That's Amore";"Dean Martin";1953;0;0;2007-06-18;Oldies,Pop
25907;"Feeling Good";"Nina Simone";1965;0;0;2011-05-31;Jazz,Blues
12748;"Mes emmerdes";"Charles Aznavour";1976;0;0;2012-01-04;"French pop"
49667;"Like a Wrecking Ball";"Eric Church";2014;0;0;2015-09-03;Rock,Country,Love
13356;"I Will Follow Him (Chariot)";"Sister Act";1992;0;0;2007-12-19;"Gospel,TV & movie soundtrack,Soul"
51130;"Cheap Thrills (feat. Sean Paul)";Sia;2016;0;0;2016-06-06;Pop,Electro,Rap
13527;"Don't Go Breaking My Heart";"Elton John";1976;1;0;2011-12-27;Pop,Disco,Duet
6913;"Mack The Knife";"Bobby Darin";1959;0;0;2007-05-31;Jazz
8242;"(You Make Me Feel Like) A Natural Woman";"Aretha Franklin";1967;0;0;2007-05-04;Soul
10593;"Like A Virgin";Madonna;1984;0;0;2011-05-31;Pop
8643;"You're The First, The Last, My Everything";"Barry White";1974;0;0;2007-05-04;Soul,Pop,Love
50549;"Du schaffst das schon";KLUBBB3;2016;0;0;2016-02-19;Schlager
6001;Santiano;"Hugues Aufray";1961;0;0;2011-05-30;"French pop,Celtic"
6390;"One Moment In Time";"Whitney Houston";1988;0;0;2008-01-22;Soul,Love,Gospel
24173;"The Bare Necessities";"The Jungle Book";1967;0;0;2011-05-31;"TV & movie soundtrack,Jazz"
37540;"Moves Like Jagger";"Maroon 5";2011;0;1;2011-09-12;Dance,Pop,Electro
5736;"I Love This Bar";"Toby Keith";2003;0;0;2011-11-14;Country
13108;"Just The Way You Are";"Billy Joel";1977;0;0;2011-10-11;"Pop,Soft rock"
5342;"Black Horse And The Cherry Tree";"KT Tunstall";2005;0;0;2011-05-31;"Soft rock,Folk"
16401;"Your Man";"Josh Turner";2005;0;0;2011-11-30;Country
12738;"Life On Mars?";"David Bowie";1973;0;0;2011-07-19;Rock
44319;Royals;Lorde;2013;0;0;2013-07-12;Pop,Alternative,Electro
6355;"I Want To Know What Love Is";Foreigner;1984;0;0;2007-08-27;"Love,Pop,Soft rock"
23988;"Simple Man";"Lynyrd Skynyrd";1973;0;0;2011-05-30;Rock,Hard/Metal,Country
6456;"I'm Gonna Be (500 Miles)";"The Proclaimers";1988;0;0;2013-12-05;Rock
13490;"Un autre monde";Téléphone;1984;0;0;2011-12-29;"Rock,French pop"
10611;"Hound Dog";"Elvis Presley";1956;0;0;2007-09-25;Oldies,Rock
15155;"Old Time Rock & Roll";"Bob Seger";1978;0;0;2011-05-31;"Rock 'n Roll"
13961;"Killing Me Softly With His Song";"Roberta Flack";1973;0;0;2008-02-12;Soul,Love
11260;"Jailhouse Rock";"Elvis Presley";1957;0;0;2007-07-31;"Rock 'n Roll,Oldies,TV & movie soundtrack"
20946;Gravity;"Sara Bareilles";2008;0;0;2011-05-30;"Soft rock"
50161;"Whiskey And You";"Chris Stapleton";2015;0;0;2016-02-29;Country,Folk
46295;"Do You Want To Build A Snowman";Frozen;2013;1;0;2015-04-08;"TV & movie soundtrack,Duet"
51278;Glücksmoment;"Prince Damien";2016;0;0;2016-06-07;Schlager,Electro
39380;"I Won't Give Up";"Jason Mraz";2012;0;0;2012-06-15;Pop
10091;"Flashdance...What A Feeling";"Irene Cara";1983;0;0;2007-05-04;"TV & movie soundtrack,Pop,80s"
45898;Rude;MAGIC!;2013;0;0;2014-01-20;Pop,Reggae
50736;"Be The One";"Dua Lipa";2015;0;0;2016-03-24;Pop,Electro
13150;"Three Little Birds";"Bob Marley";1977;0;0;2011-05-30;Reggae
5101;"Nuit de folie";"Début de soirée";1988;0;0;2014-12-24;"French pop,80s"
9450;"The Lion Sleeps Tonight";"The Tokens";1960;0;0;2011-09-26;Oldies
33746;"Something's Gotta Hold On Me";"Christina Aguilera";2010;0;0;2011-05-30;"Musical,TV & movie soundtrack,Pop,Rock 'n Roll"
15489;"You Never Even Called Me By My Name";"David Allan Coe";1975;0;0;2015-04-21;Country,Humour
13761;"When You Say Nothing At All";"Ronan Keating";1999;0;0;2008-05-06;"Folk,Pop,TV & movie soundtrack"
14442;"You Oughta Know";"Alanis Morissette";1995;0;0;2011-07-27;Pop,Rock
5383;"You Raise Me Up";Westlife;2005;0;0;2007-05-24;Pop
21629;"Les Corons";"Pierre Bachelet";1982;0;0;2011-05-31;"French pop"
6894;"Be My Baby";"The Ronettes";1977;0;0;2008-07-29;Pop,Oldies,Soul
12654;"Les mots bleus";Christophe;1975;0;0;2012-01-27;"French pop,Love"
8734;"Mambo No. 5";"Lou Bega";1999;0;0;2007-05-04;Pop,Latin
5844;"Whiskey Lullaby";"Brad Paisley";2003;0;0;2007-05-04;Country
33087;"I Wan'na Be Like You (The Monkey Song)";"The Jungle Book";1967;0;0;2015-04-08;"TV & movie soundtrack,Kids,Jazz"
14107;"That's Life";"Frank Sinatra";1966;0;0;2011-05-30;Oldies
6100;Angel;"Sarah McLachlan";1997;0;0;2007-05-04;Soul,Pop
48844;Clown;Soprano;2015;0;0;2015-06-08;"French pop,Rap,Electro"
11585;"I Walk the Line";"Johnny Cash";1957;0;0;2011-05-31;Country
5057;"La Marseillaise";"National Anthem";1792;0;0;2008-06-26;Traditionnal
7149;"Let's Twist Again";"Chubby Checker";1960;0;0;2007-06-18;"Rock 'n Roll,Oldies"
5969;"Quand la musique est bonne";"Jean-Jacques Goldman";1982;0;0;0000-00-00;"French pop"
17522;Armstrong;"Claude Nougaro";1965;0;0;2013-07-10;"Jazz,French pop"
51247;"(Your Love Keeps Lifting Me) Higher and Higher";"Jimmy Barnes";1991;0;0;2016-06-07;Pop,Rock
13677;Easy;"The Commodores";1977;0;0;2011-11-03;Soul
12988;"Quand on n'a que l'amour";"Les Enfoirés";1996;1;0;2013-03-28;"French pop,Duet"
21304;"Isn't She Lovely";"Stevie Wonder";1976;0;0;2012-05-07;Soul,Funk
12689;"Beat It";"Michael Jackson";1983;0;0;2011-05-31;Rock
36688;"Wagon Wheel";"Old Crow Medicine Show";2004;0;0;2011-11-14;Country,Folk
12537;"Ce rêve bleu";Aladdin;1992;1;0;2015-03-26;"TV & movie soundtrack,Duet,French pop,Kids"
46664;"Magic In The Air";"Magic System";2014;0;0;2014-05-22;"Dance,French pop,Zouk/Creole"
12024;"No Woman, No Cry";"Bob Marley";1974;0;0;2011-05-31;Reggae
50128;"Rise Up";"Andra Day";2015;0;0;2016-02-23;Pop,Soul,Gospel
10600;"Don't Speak";"No Doubt";1995;0;0;2007-05-30;Rock,Pop
36019;"Set Fire To The Rain";Adele;2011;0;0;2011-05-30;Pop,Soul
6607;"King Of The Road";"Roger Miller";1965;0;0;2011-11-23;Country
21663;"Over The Rainbow / What A Wonderful World";"Israel Kamakawiwo'ole";1993;0;0;2011-05-30;"World/Folk,Zouk/Creole,TV & movie soundtrack"
42050;"Locked Out Of Heaven";"Bruno Mars";2012;0;0;2012-11-16;Pop
16129;"Gunpowder & Lead";"Miranda Lambert";2007;0;0;2008-07-17;Country
50787;Miracle;"Julian Perretta";2015;0;0;2016-04-15;Pop,Electro
7061;"Always On My Mind";"Elvis Presley";1973;0;0;2007-07-06;Oldies
24090;"Silver Wings";"Merle Haggard";1969;0;0;2011-05-31;Country,Folk
28042;Ignition;"R. Kelly";2003;0;0;2012-01-27;R&B
14009;"More Than Words";Extreme;1991;0;0;2011-05-30;"Soft rock"
6208;"All That Jazz";"Catherine Zeta Jones";2003;0;0;2007-05-04;"Musical,TV & movie soundtrack,Jazz"
6353;"I Can't Make You Love Me";"Bonnie Raitt";1991;0;0;2008-01-21;Pop,Love
13974;"Never Gonna Give You Up";"Rick Astley";1987;0;0;2011-05-31;80s
16677;"Walking In Memphis";"Marc Cohn";1991;0;0;2011-10-29;"Soft rock"
51029;"Fais-moi une place";"Liane Foly";2016;0;0;2016-06-07;"French pop,Jazz"
29993;"Hallelujah (Acoustic)";"Lisa Lois";2009;0;0;2011-05-30;"Pop,Soft rock"
13443;"We Are Family";"Sister Sledge";1979;0;0;2008-08-18;Pop
12171;"For Good";Wicked;2003;1;0;2008-05-05;Musical,Duet
17000;"On The Road Again";"Willie Nelson";1980;0;0;2012-07-29;Country
14441;Ironic;"Alanis Morissette";1996;0;0;2008-05-05;Pop,Rock
12936;"Paroles, paroles";Dalida;1973;1;0;2014-12-24;"French pop,Duet"
14594;"Long Train Runnin'";"The Doobie Brothers";1973;0;0;2011-11-28;Rock,Funk
6576;Volare;"The Gipsy Kings";1989;0;0;2011-05-30;Latin
9010;"(They Long To Be) Close To You";"The Carpenters";1970;0;0;2007-05-04;Pop,Love
12293;"Le chanteur";"Daniel Balavoine";1978;0;0;2013-11-25;"French pop"
20559;"Toi + moi";Grégoire;2008;0;0;2011-05-31;"French pop"
50675;"You Should Be Here";"Cole Swindell";2015;0;0;2016-03-16;Pop,Rock,Country,Alternative
5039;"Twinkle Twinkle Little Star";"Nursery Rhyme";1806;0;0;2008-06-26;Kids,Traditionnal
12724;"Under Pressure";Queen;1981;1;0;2011-05-31;Rock,Pop,Duet
14124;Memory;Cats;1983;0;0;2008-08-21;Love,Musical
13851;"Beyond The Sea";"Bobby Darin";1959;0;0;2011-05-31;Oldies,Jazz
10955;"Savoir aimer";"Florent Pagny";1997;0;0;2011-05-30;"French pop,Love"
19318;Faithfully;Journey;1983;0;0;2011-05-31;"Pop,Soft rock"
11099;"9 To 5";"Dolly Parton";1980;0;0;2007-05-04;"TV & movie soundtrack,Pop,Rock"
8045;"Lean On Me";"Bill Withers";1972;0;0;2007-05-17;Pop,Rock
5408;"Hot Stuff";"Donna Summer";1979;0;0;2011-05-30;Disco,Pop
49718;"Jij krijgt die lach niet van mijn gezicht";"John De Bever";2015;0;0;2015-10-09;Schlager
8190;"God Bless The U.S.A.";"Lee Greenwood";1979;0;0;2007-05-31;Pop,Country
50196;Remedy;Adele;2015;0;0;0000-00-00;Pop
7377;"With Arms Wide Open";Creed;1999;0;0;2012-01-10;Rock,Alternative
12786;"I Saw Her Standing There";"The Beatles";1964;0;0;2011-05-30;"Rock 'n Roll,Pop"
35189;"Danza kuduro";"Don Omar";2010;0;0;2013-09-23;"Dance,Latin,TV & movie soundtrack,Pop"
6510;"Knockin' On Heaven's Door";"Bob Dylan";1974;0;0;2007-05-04;Rock
8964;"Build Me Up Buttercup";"The Foundations";1968;0;0;2007-05-04;"Rock,Oldies,TV & movie soundtrack"
51261;"Down Home Blues";"Etta James";1992;0;0;2016-06-15;Blues,Soul
13369;"Greased Lightnin'";Grease;1978;0;1;2011-05-31;"TV & movie soundtrack,Musical,Rock 'n Roll"
19829;"Femme que j'aime";"Jean-Luc Lahaye";1982;0;0;2014-12-09;"French pop,80s"
6213;"Bring Me To Life";Evanescence;2003;1;0;2007-05-04;"Rock,Alternative,Punk/Grunge,TV & movie soundtrack,Duet"
24207;"Party In The U.S.A.";"Miley Cyrus";2009;0;0;2011-05-30;"Teen pop"
12758;"Qui a le droit (Live)";"Patrick Bruel";1991;0;0;2014-05-19;"French pop"
48156;"All About That Bass";"Postmodern Jukebox";2014;0;0;2014-12-29;Jazz,Pop,Soul
5668;Sensualité;"Axelle Red";1993;0;0;2016-06-04;"Soul,Pop,French pop"
6748;"Grandpa (Tell Me 'Bout The Good Old Days)";"The Judds";1985;0;0;2011-05-30;Country
49417;"La Gozadera";"Marc Anthony";2015;0;0;2015-07-23;Pop,Latin
32266;"Proud Mary (Live 2008)";"Tina Turner";2008;0;0;2011-11-10;Rock
9777;"You've Lost That Loving Feeling";"The Righteous Brothers";1965;0;0;2011-05-31;Soul,Pop,Oldies,Love
49653;Astronaut;Sido;2015;0;0;2016-02-24;Rap
6980;"Great Balls Of Fire";"Jerry Lee Lewis";1958;0;0;2007-06-05;"Rock 'n Roll,Oldies"
15992;"Family Tradition";"Hank Williams, Jr.";1979;0;0;2012-01-22;Country
11357;"Paint It Black";"The Rolling Stones";1966;0;0;2007-06-25;"Rock,TV & movie soundtrack"
49223;"El mismo sol";"Álvaro Soler";2015;0;0;2015-06-15;Pop,Latin
43240;"On ira";Zaz;2013;0;0;2013-12-17;"French pop"
7010;"All Shook Up";"Elvis Presley";1957;0;0;2011-09-19;"Rock 'n Roll,Oldies"
12411;"Back In Black";AC/DC;1980;0;0;2011-05-31;Hard/Metal,Rock
9721;"Une belle histoire";"Michel Fugain";1972;0;0;2011-05-30;"French pop"
8520;"No Scrubs";TLC;1998;0;0;2011-09-23;R&B
17649;Amsterdam;"Jacques Brel";1964;0;0;2013-02-13;"French pop"
51186;"Sadie's Got Her New Dress On";"Lee Matthews";2013;0;0;2016-06-15;Country
10011;"True Colors";"Cyndi Lauper";1986;0;0;2007-05-04;"Soft rock"
8548;Amazed;Lonestar;1999;0;0;2007-05-04;Country
17158;"Sweet Home Chicago";"The Blues Brothers";1980;0;0;2011-05-31;"Blues,TV & movie soundtrack,Rock 'n Roll"
30607;Shoop;"Salt' N' Pepa";1993;0;0;2013-12-03;Rap
6573;"Wind Beneath My Wings";"Bette Midler";1988;0;0;2007-05-18;"Pop,TV & movie soundtrack"
23530;Hallelujah;"k.d. lang";2004;0;0;2012-01-27;"Soft rock"
13544;"Every Rose Has Its Thorn";Poison;1988;0;0;2011-05-30;Rock,Hard/Metal
5461;Delilah;"Tom Jones";1967;0;0;2012-03-09;Oldies,Pop
50666;"Secret Love Song";"Little Mix";2015;0;0;2016-03-15;"Teen pop,Pop,R&B"
20977;"Love Story";"Taylor Swift";2008;0;0;2011-05-30;Pop,Country
11370;"Honky Tonk Women";"The Rolling Stones";1969;0;0;2007-08-14;Rock,Country
50890;"Ich sterb für dich";"Vanessa Mai";2016;0;0;2016-06-06;Schlager,Dance
22395;"Seven Spanish Angels";"Willie Nelson";1984;1;0;2011-05-31;Country,Duet
7708;"Mama Tried";"Merle Haggard";1968;0;0;2012-01-11;Country
5236;"My Immortal";Evanescence;2003;0;0;2007-12-18;Rock
8293;"When You Say Nothing At All";"Alison Krauss & Union Station";1995;0;0;2007-05-17;Country
5116;"Besoin de rien, envie de toi";"Peter et Sloane";1984;1;0;2012-09-05;"Duet,French pop,80s"
7626;"Black Magic Woman";Santana;1970;0;0;2011-05-31;Rock,Latin
48790;"I Put A Spell On You";"Annie Lennox";2015;0;0;2015-04-07;"Blues,TV & movie soundtrack"
48887;Homeless;"Marina Kaye";2014;0;0;2015-04-21;Pop,Dance
6905;"I Got You (I Feel Good)";"James Brown";1966;0;0;2011-05-30;Funk
47942;"Tu vuo' fa l'Americano (Version Big Band)";"Dany Brillant";2012;0;0;2016-06-06;Jazz,Latin
19918;"Supercalifragilistic expialidocious";"Mary Poppins";1964;0;0;2015-04-10;"TV & movie soundtrack,Musical,Kids"
49251;"Ain't Nobody (Loves Me Better)  (Felix Jaehn Remix)";"Jasmine Thompson";2015;0;0;2015-06-26;Pop,Dance,Electro
51077;T-Shirt;"Thomas Rhett";2015;0;0;2016-06-07;Country,Pop
7226;"Against All Odds (Take A Look At Me Now)";"Phil Collins";1984;0;0;2007-07-23;"Love,Pop,Soft rock"
5090;Là-bas;"Jean-Jacques Goldman";1987;1;0;2015-09-25;"French pop,Duet"
42817;"Das Beste (Piano Version)";Silbermond;2012;0;0;2013-04-18;Pop
45845;"Unser Tag";"Helene Fischer";2013;0;0;2014-03-13;Schlager
5111;"This Love";"Maroon 5";2002;0;0;2011-11-23;Pop,Rock
9811;"Fire And Rain";"James Taylor";1970;0;0;2007-05-04;Folk
51325;"Love Her For A While";"Sam Outlaw";2015;0;0;2016-06-08;Pop,Country
11919;"Lay Down Sally";"Eric Clapton";1975;0;0;2012-02-07;Folk,Rock
5995;"Et si tu n'existais pas";"Joe Dassin";1975;0;0;2012-09-11;"French pop,Love"
20913;"Il en faut peu pour être heureux";"Le Livre de la Jungle";1967;0;0;2015-04-08;"TV & movie soundtrack,Kids,French pop"
19061;"Singin' In The Rain";"Singin' In The Rain";1952;0;0;2011-05-31;Musical
47355;"Au revoir";"Mark Forster";2014;1;0;2014-12-23;Pop,Rap,Duet
19825;"Tu verras";"Claude Nougaro";1978;0;0;2013-07-24;"French pop,Jazz"
18444;"I Wish";"Stevie Wonder";1976;0;0;2011-10-14;Pop,Funk,Soul
51373;"Cómo te atreves";Morat;2015;0;0;2016-06-16;Pop
45932;"Dernière danse";Indila;2013;0;0;2014-03-10;"French pop,R&B"
45302;Demons;"Imagine Dragons";2012;0;0;2013-11-22;Alternative,Rock
12078;"Mademoiselle chante le blues";"Patricia Kaas";1987;0;0;2011-05-31;"French pop"
50527;"Hands to Myself";"Selena Gomez";2015;0;0;2016-02-25;Pop,Dance,80s
11396;Hero;"Mariah Carey";1993;0;0;2007-05-04;"Soft rock"
6326;"There Are Worse Things I Could Do";Grease;1978;0;0;2007-05-04;"Love,Musical,TV & movie soundtrack"
40378;"Tage wie diese";"Die Toten Hosen";2012;0;0;2014-12-23;Rock,Punk/Grunge
13193;"Fields Of Gold";"Eva Cassidy";1993;0;0;2007-12-21;Folk,Pop
50616;"Stand By Me";"Geeno Smith";2016;0;0;2016-02-26;Dance,Electro,Latin
8700;Smooth;Santana;1999;0;0;2007-07-31;Rock,Latin
38084;"La Seine";"Vanessa Paradis";2011;1;0;2014-12-24;"French pop,TV & movie soundtrack,Duet"
5352;"Save The Last Dance For Me";"Michael Bublé";2005;0;0;2007-12-26;Latin,Pop,Jazz
5313;"Blame It On The Boogie";"The Jackson 5";1978;0;0;2011-05-30;Disco,Funk
8713;Cabaret;Cabaret;1972;0;0;2008-03-28;Musical
37382;"The A Team";"Ed Sheeran";2011;0;0;2011-07-07;Folk,Pop
6151;"Greatest Love Of All";"Whitney Houston";1985;0;0;2007-07-16;Pop,Soul
10535;"Unbreak My Heart";"Toni Braxton";1996;0;0;2007-05-04;Love,Soul,R&B,Pop
8170;Rockollection;"Laurent Voulzy";1977;0;0;2014-09-23;"French pop"
42708;"Girl On Fire (Main Version)";"Alicia Keys";2012;0;0;2013-02-11;R&B,Soul
46293;"Best Day Of My Life";"American Authors";2013;0;0;2014-03-26;Alternative,Rock
12480;"Mon amant de St Jean";"Patrick Bruel";2002;0;0;2012-01-25;"French pop,Oldies,Musette"
11291;"American Pie";"Don McLean";1971;0;0;2012-06-28;Rock
51225;"Lights Come On";"Jason Aldean";2016;0;0;2016-06-06;Country,Rock
5832;"Redneck Woman";"Gretchen Wilson";2004;0;0;2007-05-04;Country
6445;"Bed Of Roses";"Bon Jovi";1992;0;0;0000-00-00;Rock,Love
35898;"Dir gehört mein Herz";Tarzan;1999;0;0;2012-02-01;"Musical,TV & movie soundtrack,Kids"
